1.208425905669688605e-01,1.979133340228157387e-02
9.682827254775472348e-02,1.786284171536570153e-02
6.917234886687120832e-02,1.730489183195633995e-02
5.168768885368133642e-02,1.485946684164468623e-02
3.993692199794163927e-02,1.192850919920536087e-02
3.344516637634713241e-02,9.342532472050531223e-03
2.651852062751563349e-02,8.182380688068020477e-03
2.267460496995697683e-02,7.105960556926724063e-03
1.897256233460825614e-02,5.680541077697882739e-03
1.559988781171818550e-02,4.975734239245512176e-03
1.289169214297863388e-02,3.774337437350824397e-03
1.136365588454163293e-02,3.275267373677785438e-03
1.017979052653275422e-02,2.560344253524866019e-03
9.599698328801637218e-03,2.076432791951389033e-03
8.803341793373388804e-03,1.515302567442120473e-03
8.382977449890874344e-03,1.329667123158590836e-03
7.702242922594696589e-03,1.178350458646979871e-03
7.217269182273026648e-03,1.013079727253512249e-03
7.078147424588996685e-03,9.505104589506975466e-04
6.936529064973840850e-03,8.501015187042050471e-04
6.624322234584315711e-03,7.994808084565675158e-04
6.554734298430097902e-03,7.690499719080795722e-04
6.303963851459531455e-03,7.277729342961991197e-04
6.299241325167285153e-03,6.451917110743411558e-04
6.163588230348549489e-03,5.771562223240236673e-04
6.145699143317852504e-03,5.307592606388388586e-04
6.108768149343466944e-03,5.511494893320471227e-04
6.019887578917667952e-03,5.416271758420174165e-04
5.964995045001629873e-03,5.056776869731987624e-04
5.977600974876603503e-03,4.898726200050305263e-04
5.885898081098515575e-03,4.986756887464609787e-04
5.825393936918402127e-03,4.462888078747710209e-04
5.811278668562788047e-03,5.447014862635762541e-04
5.810375746343852607e-03,4.804197096296868768e-04
5.712391084224554237e-03,4.532172243354563607e-04
5.714688725126647849e-03,4.039347398436653343e-04
5.705952475589580117e-03,4.647205376863538379e-04
5.680891275038940820e-03,3.992055622214338751e-04
5.674240304389703213e-03,3.888265327060119454e-04
5.630049076586640493e-03,4.458743138184784942e-04
5.617690476976799040e-03,4.548684385359656615e-04
5.572724333389188905e-03,3.968025968767398466e-04
5.546429658014142595e-03,3.965763328564681834e-04
5.617801427160428948e-03,3.389547966675026725e-04
5.620784356809170948e-03,3.636240900254203868e-04
5.652280906266794226e-03,3.729553144354001985e-04
5.648881009546131808e-03,3.529593462605584405e-04
5.645030315581301208e-03,3.343991051310760262e-04
5.568683524950136798e-03,3.490367883557662985e-04
5.718551373414798751e-03,3.442302458244694526e-04
5.644999350966662353e-03,3.567123745108217374e-04
5.573806730285579131e-03,4.332476482035563085e-04
5.600601364528132696e-03,4.357205052769615020e-04
5.639845711049707930e-03,3.924567473756400654e-04
5.735682099337208358e-03,4.737240898994261396e-04
5.673641585075742295e-03,3.876671065304528215e-04
5.607210374213361312e-03,3.628239883903565583e-04
5.675947633930251805e-03,3.333370049695759765e-04
5.547262930116412562e-03,3.792158013994071969e-04
5.491941174647604722e-03,3.592001906046931106e-04
5.594144445573562101e-03,2.930900517277062935e-04
5.545099532020301460e-03,2.535131300182905372e-04
5.572130338093157428e-03,2.408757267438852183e-04
5.542890412876386695e-03,2.994643408399936982e-04
5.549210257938351834e-03,2.641493335120853885e-04
5.536470673575950158e-03,2.746909417605487911e-04
5.545977148404720482e-03,2.968648416755018463e-04
5.512834240426485455e-03,2.836680579007207258e-04
5.497019876748057525e-03,3.502670328307429248e-04
5.449550894975226795e-03,3.116593717535996299e-04
5.517635068240466130e-03,3.205284849472715670e-04
5.532676813585926320e-03,3.380592883481326263e-04
5.568643945323673364e-03,2.920652859436505830e-04
5.561975941241149510e-03,2.560852153526389590e-04
5.605984329439410267e-03,2.753967395820677518e-04
5.560720249132543487e-03,2.558390287643604695e-04
5.568603766284685973e-03,3.063905662894522057e-04
5.580000395778423813e-03,2.801449351567120703e-04
5.565683574788047976e-03,2.528374369479166562e-04
5.484171486562747916e-03,2.739213759773771024e-04
5.538000399561590799e-03,3.178210301844981082e-04
5.489985224151694779e-03,4.015889998564083660e-04
5.480085460087171477e-03,4.678705993745871307e-04
5.520303521567727217e-03,3.859839958674298691e-04
5.411524826784625160e-03,3.563405594445835070e-04
5.443003144107211484e-03,3.402745063540743402e-04
5.476023976404587393e-03,2.935792326111827323e-04
5.443395377531535725e-03,3.782465656849112365e-04
5.420075038889704717e-03,3.472855995859272602e-04
5.433963840052962076e-03,3.677968969686737474e-04
5.405147410038833519e-03,2.995642056711684577e-04
5.478446077843617500e-03,3.287582499726951707e-04
5.413559348916272690e-03,3.286418673432564205e-04
5.480094837817173735e-03,3.001900379018160011e-04
5.477196142582521458e-03,3.008851047766018133e-04
5.487378842148974041e-03,2.211734412946267543e-04
5.510492970816328016e-03,2.343087416833953575e-04
5.463688774812578211e-03,1.885033185421338808e-04
5.447794654255370961e-03,2.072359857418232406e-04
5.496009052491643461e-03,2.008758643174560839e-04
5.483111056076653451e-03,2.465714050982416349e-04
5.480061466866303910e-03,2.284073688471681103e-04
5.536073897106188677e-03,2.072089284712381378e-04
5.503627055442367362e-03,2.162457877955219871e-04
5.466904255525512936e-03,2.073853626741463646e-04
5.482612087674425434e-03,2.006701998337727540e-04
5.538586660100938176e-03,2.057474608092178716e-04
5.469311868063208258e-03,2.196623198468848159e-04
5.476135456125916581e-03,2.649695006409081145e-04
5.449818486639191120e-03,1.996954861036640536e-04
