5.818664941266862289e-01,4.223225950379846938e-01
3.248637605951705809e-01,3.065728554004743533e-01
2.288018524718943847e-01,1.560808515576791733e-01
1.284392792111854753e-01,6.980665723825263402e-02
6.699578333172125089e-02,4.718516301639763544e-02
4.602857993428621092e-02,2.988522752442978811e-02
2.901047558638331081e-02,2.047351684555022075e-02
1.739325347241886185e-02,1.619558317881940671e-02
9.753021976736053755e-03,1.141810341456847046e-02
7.284218755171802118e-03,6.867787812968615367e-03
7.736866992240471440e-03,6.569379129196830508e-03
6.495780300353999094e-03,8.075778835520235066e-03
5.487681693419899955e-03,5.500762063364278420e-03
4.412596602916232964e-03,4.942871322066682942e-03
3.314347136961488631e-03,4.114110033211436888e-03
3.224926103760225159e-03,3.839601482825518493e-03
2.074426177563116862e-03,3.667110059862253076e-03
1.904736312684685408e-03,2.178636972499055965e-03
1.799860399910306391e-03,1.806413964814444252e-03
1.498604340543452330e-03,1.656265786539902951e-03
1.319423958038803794e-03,1.618192532232572535e-03
1.277352325929325891e-03,1.083645119477058072e-03
1.165539711410006367e-03,1.027774694955996358e-03
1.172799033520127840e-03,6.765465324513639071e-04
1.124144594057930333e-03,6.276121981048218747e-04
1.058122747409461894e-03,4.189721645275223429e-04
1.029274304677879658e-03,3.726364063844705911e-04
1.031801394763367120e-03,3.343519611555782886e-04
1.008451723975041861e-03,3.201751062403022713e-04
9.923719827920885177e-04,1.764660891841007384e-04
9.676843677841547075e-04,1.546502632529497584e-04
9.771520608158462944e-04,1.093626740798175591e-04
9.644342671774290684e-04,1.050840138950981107e-04
9.672283441848902137e-04,9.483394075553726440e-05
9.572271779693170739e-04,8.655018442716260461e-05
9.381549799794684135e-04,6.705483356712867778e-05
9.508128887451067950e-04,5.385609889736340318e-05
9.455843154138258815e-04,5.256136628473728257e-05
9.509161695601915177e-04,5.275143005800357604e-05
9.351553461886794082e-04,4.890084480995138114e-05
9.429044699848629276e-04,4.949765063710476442e-05
9.303650431379006415e-04,4.960870862295543626e-05
9.403266144651871829e-04,4.304861669535692265e-05
9.408010458063898298e-04,4.571129205292056739e-05
9.427033406187044964e-04,5.085584376921568428e-05
9.313529425294569172e-04,5.392578075171018692e-05
9.329563907748574360e-04,5.157766261355844101e-05
9.400903950214492327e-04,5.815977449583411440e-05
9.207162433683557671e-04,5.329308991195792403e-05
9.363266297158861183e-04,5.851025291870884463e-05
9.378421097839698215e-04,5.385819557252195447e-05
9.365115650697993345e-04,5.050122069294751511e-05
9.305521698185967566e-04,5.735836757370496900e-05
9.422738887650435307e-04,5.450868976994549379e-05
9.369167501807822802e-04,4.724977671483978524e-05
9.420719263325738526e-04,4.893507225157218889e-05
9.358833855557472520e-04,5.100012899077157518e-05
9.429067448258497339e-04,4.815667458537135247e-05
9.542531582229115111e-04,3.924048473716913618e-05
9.612412368499662291e-04,4.933169520934838098e-05
9.462125830298798949e-04,4.255296934632737000e-05
9.379567447599860934e-04,4.796109554278672581e-05
9.230833680066798152e-04,5.147623290173404471e-05
9.387454162400267650e-04,4.866068385282777068e-05
9.419018417385042899e-04,5.033068255609025535e-05
9.314468783928651170e-04,4.932589589218866108e-05
9.380542122295660755e-04,4.445267784896328033e-05
9.386181063371414621e-04,4.217302202784279741e-05
9.412323797599907779e-04,3.860141627747234360e-05
9.478680406908319284e-04,3.935616255596527114e-05
9.550568737892414003e-04,4.239242426720039538e-05
9.651709717467131565e-04,4.821887851377695491e-05
9.389070451585582091e-04,4.937432263447144479e-05
9.392534796457492532e-04,5.191196072437020059e-05
9.601123328856749160e-04,4.814386899083432440e-05
9.331252353849486553e-04,4.394678702733149185e-05
9.346724758537714242e-04,3.736237312794331642e-05
9.382802859076644006e-04,5.113201593018530981e-05
9.314846804674008522e-04,4.404593457635048152e-05
9.332640220391739266e-04,3.680920289798870652e-05
9.233597755427232559e-04,3.742853374467909134e-05
9.416405118815336780e-04,3.827587858747288419e-05
9.415435632500206067e-04,4.093966046257165948e-05
9.344369468855655845e-04,3.712723247490575256e-05
9.421392144073279786e-04,3.607362185775829234e-05
