2.510296299999999974e+03,1.261530250000000024e+03,9.694977169999999811e-01
2.617171110000000226e+03,7.106360359999999901e+02,1.808211210000000069e+00
2.696933019999999942e+03,1.264907819999999901e+03,2.940698700000000110e-01
2.861753990000000158e+03,9.380688930000000028e+02,1.112144340000000009e-02
2.581861309999999776e+03,9.247899869999999964e+02,1.058774289999999896e+00
2.945401060000000143e+03,7.269601999999999862e+02,8.173034839999999968e-02
5.707436270000000150e+03,6.947317759999999680e+02,0.000000000000000000e+00
2.704491349999999784e+03,1.264908120000000054e+03,2.787344669999999858e-01
2.568754190000000108e+03,8.007544799999999441e+02,1.477809689999999954e+00
2.656569689999999810e+03,6.978366730000000189e+02,1.297757639999999935e+00
2.583902489999999943e+03,9.193906409999999596e+02,1.058774289999999896e+00
2.433853059999999914e+03,1.193887199999999893e+03,1.392144590000000015e+00
2.437749589999999898e+03,1.264908120000000054e+03,1.248115789999999947e+00
2.547724139999999807e+03,8.396742169999999987e+02,1.467083490000000046e+00
2.596736139999999978e+03,7.442076019999999517e+02,1.717941600000000069e+00
2.586284470000000056e+03,7.626124680000000353e+02,1.672849599999999937e+00
2.575635290000000168e+03,7.824921140000000150e+02,1.618478670000000008e+00
2.523688889999999901e+03,9.068452210000000377e+02,1.390855450000000104e+00
2.853157490000000053e+03,9.380688239999999496e+02,4.364566439999999908e-02
2.833749989999999798e+03,1.013426039999999944e+03,2.432986519999999833e-02
2.596095699999999852e+03,7.466614560000000438e+02,1.649480760000000101e+00
2.801030720000000201e+03,7.932563639999999623e+02,5.205384830000000518e-01
2.500233729999999923e+03,9.769928250000000389e+02,1.298516299999999957e+00
2.716335549999999785e+03,9.787172890000000507e+02,5.091032189999999957e-01
2.762599450000000161e+03,1.169178850000000011e+03,1.475895459999999881e-01
2.820238749999999982e+03,7.667483449999999721e+02,5.050626179999999632e-01
2.407174759999999878e+03,1.319371650000000045e+03,2.076670070000000123e+01
2.900050139999999828e+03,8.543907850000000508e+02,3.799613670000000221e-02
2.633487869999999930e+03,8.490993029999999635e+02,1.002300369999999941e+00
2.466450969999999870e+03,1.169207030000000032e+03,1.219863890000000062e+00
2.615809180000000197e+03,7.127892249999999876e+02,1.802295790000000064e+00
2.938839759999999842e+03,7.565255660000000262e+02,5.357028779999999796e-02
2.815842939999999999e+03,7.629135449999999992e+02,5.113309449999999812e-01
2.580504199999999855e+03,7.925791870000000472e+02,1.504920440000000026e+00
2.627763710000000174e+03,6.973028890000000501e+02,1.746548769999999973e+00
2.527371959999999945e+03,8.858811349999999720e+02,1.396129610000000021e+00
2.395446069999999963e+03,1.385358379999999897e+03,8.675321639999999945e+01
2.607561909999999898e+03,7.262903589999999667e+02,1.765933039999999954e+00
2.388428660000000036e+03,1.428045000000000073e+03,1.294400809999999922e+02
2.525792210000000068e+03,9.522603289999999561e+02,1.217705679999999901e+00
2.594043860000000222e+03,7.488588200000000370e+02,1.706630169999999946e+00
2.503457409999999982e+03,9.486475759999999582e+02,1.387683510000000009e+00
2.580339879999999994e+03,7.738368150000000014e+02,1.633474780000000015e+00
2.524887630000000172e+03,8.919362439999999879e+02,1.394915850000000068e+00
2.602132939999999962e+03,7.352624250000000075e+02,1.731493769999999932e+00
2.557292660000000069e+03,8.245976620000000139e+02,1.528565750000000056e+00
2.625666900000000169e+03,7.115707609999999477e+02,1.339686039999999911e+00
2.804077389999999923e+03,7.873009819999999763e+02,5.205384830000000518e-01
2.646421110000000226e+03,6.982094339999999875e+02,1.343820280000000089e+00
2.440978279999999813e+03,1.160068890000000010e+03,1.395049399999999995e+00
2.613755479999999807e+03,7.160351829999999609e+02,1.793484730000000082e+00
2.791453979999999774e+03,1.173125749999999925e+03,5.357114240000000055e-02
2.541565790000000106e+03,8.549705510000000004e+02,1.453352130000000075e+00
2.584577240000000074e+03,7.858216989999999669e+02,1.430033649999999934e+00
3.002824880000000121e+03,6.981541849999999840e+02,7.612883879999999930e-03
2.396175369999999930e+03,1.380997800000000097e+03,8.239285130000000379e+01
2.377682400000000143e+03,1.498548459999999977e+03,1.999435019999999952e+02
2.767134489999999914e+03,1.028950039999999944e+03,2.738201760000000262e-01
2.710880869999999959e+03,1.252980350000000044e+03,2.673463240000000241e-01
2.403419370000000072e+03,1.339848660000000109e+03,4.124334489999999676e+01
2.845575839999999971e+03,7.983425330000000031e+02,3.057606279999999788e-01
2.736257329999999911e+03,1.118928709999999910e+03,2.722782490000000277e-01
2.486165719999999965e+03,1.003797829999999976e+03,1.309762099999999929e+00
3.804756120000000010e+03,6.961005370000000312e+02,4.106105759999999910e-02
2.421893379999999979e+03,1.279570079999999962e+03,1.279607359999999971e+00
2.755923780000000079e+03,9.940068209999999453e+02,3.621253440000000157e-01
2.388274710000000141e+03,1.428893029999999953e+03,1.302880810000000054e+02
2.798581850000000031e+03,9.172590930000000071e+02,2.858829310000000068e-01
2.359405839999999898e+03,1.635958699999999908e+03,3.373537469999999985e+02
2.401991849999999886e+03,1.347875590000000102e+03,4.927065040000000096e+01
